,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
13223298,5.0,Seems like a great value,"Fits my Moto G perfectly. Very rugged. Seems like a great value. I like the kickstand, too.",[],B01FG1QC8G,B01FG1QC8G,AEXDJTG3XJ6KZJJTBA6DSAG3MQZA,1483985269000,0,True
13235492,1.0,Dont waste your money,It didnt last me a week that the protector didn't even stick and it cracked don't waste your money.. Super disappointment,[],B017KMR1G6,B017KMR1G6,AE5VJJEHYXQ5NMQ6426PKML3SSMA,1459815522000,0,True
13251985,5.0,Great Case,Nice kickstand case with good bumper and screen protection. Fits the Moto G4 like a glove.,[],B01FG1QC8G,B01FG1QC8G,AEANKQ667IAG5Z264STTPEH5UJMA,1468541730000,2,True
13252018,5.0,Five Stars,Works well.,[],B01FG1QC8G,B01FG1QC8G,AF76V2QSSWVJT3FOVAAG7AACLWCQ,1481909892000,0,True
13307540,5.0,Five Stars,Excellent product!,[],B01FG1QC8G,B01FG1QC8G,AGIGXXB6RA6GKFCKJQVANQRSVMEA,1476452523000,0,True
13310874,5.0,great value and product!,I purchased the clear case. It works great; feels very secure both in my hand and on the phone itself :) I can still see part of the ballistic nylon which I love. The buttons are very easy to press and I've had no problems using my camera like some other cases.. :) I would suggest at least a thin plastic screen protector just in case esp if you carry your phone in your purse w keys and things.. it does have a small lip that keeps the screen slightly off the table..,[],B00QPAQ09E,B00QPAQ09E,AEF6TPJEM3SM3S4YAC2TNOZQNWLA,1433333619000,0,True
13333962,5.0,Five Stars,"One I figured how to open it, looks very nice",[],B00NJ6MNJS,B00NJ6MNJS,AE7DJHSAICVEBHYPI62K2JGO6ICA,1419791359000,0,True
13340639,3.0,Its a decent case. Worth the money i paid ...,"Its a decent case. Worth the money i paid, just not shipping and the price of cover. Its also the slick rubber type, not the grip kind.",[],B00KP46VA4,B00KP46VA4,AFDITB7MVWLMBX4GCHJQYZSIXBJA,1428048856000,0,True
13349127,5.0,Great quality,I’ve bought two of these cases ( one fully red and one fully back) and they look great along with providing good protection to my phone.,[],B01ARJB30E,B01ARJB30E,AHUISITRN45TA454OFHCR4QA4HIQ,1532027064214,0,True
13361531,5.0,Great case - perfect fit,Excellent product. Perfect fit. No problems pushing the buttons.,[],B01FG1QC8G,B01FG1QC8G,AFXNSUXQNZOPNH5BQ372R5XQHI4A,1472184398000,1,True
13364222,5.0,Perfect,"It's a great product. They did a great job of getting it to me fast, thank you. It fits perfectly on my phone",[],B00QPAQ09E,B00QPAQ09E,AG3RA4EKPDDCAQQ62HI3PCU5MJLA,1487120422000,0,True
13364879,4.0,Clear case works well with ballistic nylon version of Turbo,"Fits well, and buttons all function easily. I bought it because I wanted the color of my blue ballistic nylon back to show through. It does somewhat, but mostly looks only partially translucent. I'm happy with it compared to others I've tried.",[],B00QPAQ09E,B00QPAQ09E,AGSERH3HMVMZU7PDF4EQ5E7LBZDQ,1424388686000,0,True
13386551,5.0,was easy to install,"This product was exactly as described, was easy to install, and fit my Moto G4 perfectly. I know, the color I selected (black) is not very exciting, but I'm satisfied with it and would suggest it to others.",[],B01FG1QC8G,B01FG1QC8G,AGEFXQQJZLLQWYI4GFOYBLZG27JA,1481491095000,0,True
13400317,3.0,Nice fit,Provides coverage for the entire phone. Case is nice and smooth.,[],B01ARJB30E,B01ARJB30E,AGQLKAUYIS4PX3QJGTW52FMSV6PA,1486822209000,0,True
13400471,5.0,Five Stars,"ES EXCELENTEE! Buena calidad, realmente waterproof",[],B01MEF8AKM,B01MEF8AKM,AE2YVEOPB6BVKV4KLHFUNLLOW54A,1535682102761,0,True
13409680,1.0,Dont buy.,"It's so chunky & bulky it hurt my hands to hold it, it wouldn't fit in my pocket, I distinguish between the ridges of the case from the buttons on my phone!",[],B01FG1QC8G,B01FG1QC8G,AERZX6DZMZHCJQ5K3JRM2P3YWIJQ,1561215344248,0,True
13435445,5.0,Five Stars,"so sturdy, the stand is sturdy too - I love how this case feels",[],B019LF8MIQ,B019LF8MIQ,AEKGZSZWKYZIOBBDTPGW2DWKZGZA,1483140565000,0,True
13442623,5.0,Five Stars,Nice and sturdy,[],B00KP46VA4,B00KP46VA4,AFYGWXH6WP53V7SLIKUUC5EACEYA,1441329595000,0,True
13448535,5.0,Five Stars,Fits good and looks good.,[],B00QPAQ09E,B00QPAQ09E,AFWTJZMNLCUX5VZI6RHTNW74GHKA,1446907458000,1,True
13451650,5.0,Five Stars,very good,[],B017KMR1G6,B017KMR1G6,AGT2CR27BIMLW2LODPP4ZZQ3CYKQ,1464396709000,0,True
13474330,1.0,One Star,"Not glass, makes it hard to use my phone.",[],B017KMR1G6,B017KMR1G6,AHWEFVD3QKHF5AR5LRLJ3NDEATMA,1456973514000,1,True
13500068,5.0,Five Stars,"Good product and quality,confortable",[],B01FG1QDQM,B01FG1QDQM,AGF3M2NZB3TS5VVJPWOKPN4WZ65A,1488921532000,0,True
13523280,5.0,Nice case for the price,"Slim, fits all of the buttons, and grippy. Nice case for the price.",[],B00KP46VA4,B00KP46VA4,AFYUYYX3IFNXESKNVR7VMUJVFLIA,1420524679000,0,True
13581829,5.0,Perfect protection,Good for people that drop they phone,[],B01FG1QC8G,B01FG1QC8G,AGXBQLGBNUK3LTU4FNIDB4SR2X4A,1529770802663,0,True
13629997,1.0,Waste of money,"Sucked, after at least two drops it broke",[],B01KH6YG2O,B01KH6YG2O,AHDRURQVPPXPJTK23JLCHOV52AJQ,1580658884708,0,True
13642851,2.0,cheap,Kick stand quickly,[],B00NH47Q08,B00NH47Q08,AEB243QGTB2P2KALTIT2SISN4CVA,1455475233000,0,True
13667902,5.0,Awesome,Great,[],B01MEF8AKM,B01MEF8AKM,AHRT5BT6USDTLOTPDUE3RGT3ND5Q,1572631088863,0,True
13669774,5.0,"Great product, perfect fit for my moto g4","Great product, perfect fit for my moto g4, Have dropped the phone accidentally from hand, no damage done. The kickstand feature is a great utility for watching some quick videos.",[],B01FG1QC8G,B01FG1QC8G,AHAWLK6YMUXLG4Y735HMMBA22GSQ,1475358836000,2,True
13696774,5.0,worked great.,awsome kit.. worked great.,[],B00NJ6OD5A,B00NJ6OD5A,AGU2DFVG6QUEMCIH74DZVY5CQNVA,1424280166000,0,True
13708133,5.0,Five Stars,Good product. As ordered.,[],B01FG1QC8G,B01FG1QC8G,AHBGBWRSULXCBD53KJXJHJAQYCLA,1527172157214,0,True
13737244,1.0,"All the way wrong, wrong size, awful construction ...","All the way wrong, wrong size, awful construction andd buyer never responded when i tried to get assistance..stay away! Also poorly made..",[],B00NJ6OD5A,B00NJ6OD5A,AETVAYRIJVYLE2RIAMKC45YTZ7HA,1421304773000,0,True
13759791,5.0,Great kitten! Greater price!,Love the item. Was going to return because it does not have a front screen protector. Decided to keep it because it will protect my phone until I find what I am looking for,[],B01FG1QF88,B01FG1QF88,AEQSEGBRBED4YSF3BCULLPFNSYQA,1536121826596,0,True
13766646,5.0,case for Samsung 5 active....very satisfied,Very satisfied,[],B00KP46VA4,B00KP46VA4,AEVIOETSK6UXDMQFOZ6BJEDCDM7A,1452127431000,0,True
13789027,2.0,Two Stars,It started leaking after the 3rd day,[],B01KH6YG2O,B01KH6YG2O,AEW5X7CRKNTJGKVRGIKAQDZSJVBQ,1494946700000,0,True
13817727,5.0,Five Stars,Met Expectations.,[],B01KH6YG2O,B01KH6YG2O,AGNH7WM2R52P32AYG5TDDPKFUJ6Q,1484615532000,1,True
13839355,1.0,Not durable,It's not very durable for children. Would hold up better for teenagers or adults but would not recommend for small children,[],B00NJ6MNJS,B00NJ6MNJS,AERIVIFHGAT66ZX6FEF3WLSACZRQ,1639513051495,0,True
13897787,4.0,good case for the money.,Steady little case. good to grip. Not an armored case but good for bumps and to grip well. Not bad size.,[],B01FG1QC8G,B01FG1QC8G,AE4R5UKWVPJ7V4MWYIZWID7SRN5Q,1474912022000,0,True
13906891,5.0,Fit properly,Cannot go wrong with these TPUs ;),[],B00QPAQ09E,B00QPAQ09E,AECZ4EUNJ7DS3TO2HF37A7DK4CKQ,1481302333000,0,True
13915172,1.0,One Star,This doesn't work completely.I trashed it.,[],B017KMR1G6,B017KMR1G6,AHDDWSAWCWSFNLHT5AVCM6IS54VA,1452564551000,0,True
13938739,1.0,Too small on my phone doest,Too small on my phone doest fit,[],B01KH6YG2O,B01KH6YG2O,AFYZJ3RTH3JEQX5LDUIWG2RTUWPA,1488743431000,0,True
13954028,1.0,One Star,wrong case I said black this is ugly clear i can't believe it really makes me mad,[],B00QPAQ09E,B00QPAQ09E,AEBQZFRULE3YVOWXA3ANC2KDAOAA,1487193888000,0,True
13956091,5.0,Five Stars,He loves it its perfect,[],B01FG1QDQM,B01FG1QDQM,AFEZV3AHHGVQT4W6E4LEHQWZNCHA,1486788625000,0,True
13995369,5.0,Like Better Than Otter Case,Otter case quality. The ridged perimeter keeps the phone secure in my grip. Like this way more than my previous otter cases.,[],B01FG1QC8G,B01FG1QC8G,AGHFBXIDJR2S4J245WQ6OMD273BQ,1471280843000,1,True
14000724,1.0,Falsely Advertised,"The case is not what is described or pictured in the listing. A majority of the back is NOT clear, it s a textured and does not show the actual phone case. WASTE OF MONEY!! WILL NOT BUY AGAIN.",[],B00QPAQ09E,B00QPAQ09E,AF4W26X6ET4HYZ6TJJ2IAN7VBGZQ,1447890746000,1,True
14032760,1.0,"Empty envelope, no product","I can't review the product because the package arrived empty. I mean really who is so incompetent to get the mailer out, affix the label and not realize the envelope is empty.",[],B01FG1QDQM,B01FG1QDQM,AH6PIKRBVNOPGP6TM6GKH5WILM3A,1507352720192,0,True
14034453,5.0,Five Stars,It's so cute.,[],B01KH6YG2O,B01KH6YG2O,AFN6MPSFFPWRRJRWLRZ5RT7K23EA,1488477796000,1,True
14040533,4.0,Four Stars,Feel like now my phone is protected ;) !! You can buy it !!,[],B01FG1QF88,B01FG1QF88,AGGT6TYULZJSHXAABLM5YHSYVNGQ,1517021797651,0,True
14067572,5.0,Five Stars,"Love the case, but expect to have a broken screen!",[],B016ZZCCZE,B016ZZCCZE,AG6TLFEYKLM4L653XO5IFMOQ4NOQ,1468017710000,0,True
14084737,5.0,Great case ...! Very satisfied,This case was just what I was looking for..My Samsung Active already has added protection but I wanted a little more. This case fits perfectly with all the buttons in the right locations. If your looking for a very slim case that doesn't have that real sticky plastic coating then this is the case for you..,[],B00KP46VA4,B00KP46VA4,AHPGZLMMOUFOGLNWMSBK7XI7UJ2Q,1423240747000,0,True
14121375,5.0,"looks good, and does a very good job at protecting ...","Fits well, looks good, and does a very good job at protecting the phone. I dropped the phone today. I landed on one of its corners on a concrete floor and was just fine. I was very pleased.",[],B00QPAQ09E,B00QPAQ09E,AFSKK6O7NKEMXW2LCOJO5V2LPTHQ,1432192137000,0,True
14150267,5.0,Five Stars,LOVE IT!,[],B00O5IVPYI,B00O5IVPYI,AFFOSH4PMLOB666AXYHCPWQMCYFA,1531077776700,0,True
14173902,2.0,Save your money,I bought the cover for my phone dropped the phone and the cover cracked. I guess the good news is is that the phone cover didn't crack. But this cover was expensive too me a month and a half to receive it and it is supposed to be & 34;hard as nails.& 34;,[],B017KMR1G6,B017KMR1G6,AGRG2VIP5TTPGT3746XAVOM63OJQ,1456170541000,0,True
14194366,1.0,Waste of time for sure,This case was not made for a Droid Maxx. It's for a Droid Turbo and therefore too long for my phone. Waste of time for sure!,[],B00QPAQ09E,B00QPAQ09E,AGG6V5XPYMC7AHOXR22FQJ637BYA,1438888010000,1,True
14198064,1.0,One Star,Didn't fit I think I bought the wrong size 😕,[],B00O5IVPYI,B00O5IVPYI,AEQJMRXXDZX7N7W2PGYYS5XBIA7Q,1460814233000,0,True
14199199,1.0,Not as advertised,Did not fit my galaxy S6 phone,[],B01KH6YG2O,B01KH6YG2O,AECM7NRS4NIYWMRT37RSEPGGWNZA,1562696545292,0,True
14206319,5.0,Five Stars,Great case. Thin but durable and nice feel to it. Highly recommend,[],B01FG1QC8G,B01FG1QC8G,AHZJMDDUK7WGHTBFN73LNQN7BGKA,1491402300000,0,True
14249250,5.0,Five Stars,Fits well,[],B00QPAQ09E,B00QPAQ09E,AHBSCERBYQFLQI45CI7YA4F3ZD4Q,1442254570000,0,True
14270370,5.0,nice,Has been great so far. Fits perfectly and the stand is great and has held up with lots of use. The only issue Is that the colored material needs regular cleaning.,[],B01FG1QDQM,B01FG1QDQM,AFLV32JJEHQANK4C2KS5XYXJRU5Q,1496172581000,0,True
14307756,5.0,Five Stars,Love it !!,[],B00NJ6MNJS,B00NJ6MNJS,AFFAERRU2SU5UXOQPL5XYKPSFWTQ,1421951133000,0,True
14334658,4.0,Decent case for a great price,Had the case about 2 weeks now. It's a decent case considering what you pay for it. The kick stand was very stiff at first and the first time I pulled it out the little tab that holds it closed broke off. Doesn't really affect it much though. It fit perfectly and I would consider purchasing another one. With that said just keep in mind that it is cheaply made but will still do its job. It just won't last as long as the more expensive ones.,[],B00NJ6OD5A,B00NJ6OD5A,AESSPPIJX5OMENJYFBOH52GBL7VQ,1421140391000,3,True
14347128,5.0,The back stand which I bought this for is especially useful and I use it a lot,Strong case. The back stand which I bought this for is especially useful and I use it a lot. The only problem is that the case fits a bit too well to my phone and when I try to pry off the case it takes off the phone's back cover with it. Other than that a great cover and also protects the camera well.,[],B01FG1QC8G,B01FG1QC8G,AHWOG5GLLDRYDQATLUTJ7VEGPLHQ,1485275045000,1,True
14381040,5.0,Five Stars,love this it is great to have I am so happy to have this.,[],B00NH47Q08,B00NH47Q08,AHXC7HI2YHECF2KFR6QODL7A2QTA,1460080714000,0,True
14400818,5.0,Five Stars,It looks good on my tablet,[],B00O5IVPYI,B00O5IVPYI,AF2IAGPNXFCPWGIZMX23BQPA4FLA,1437993689000,0,True
14400829,5.0,Five Stars,It looks good on my tablet,[],B00O5IVPYI,B00O5IVPYI,AF2IAGPNXFCPWGIZMX23BQPA4FLA,1437993689000,0,True
14406230,5.0,Great value,Great,[],B019LF8MIQ,B019LF8MIQ,AFP2MKJC2RXC732GKF7ZMD43UA6A,1548000679139,0,True
14415612,3.0,screen protector too big,"Arrived timely and it looks great. However, the screen protector is too big and does not allow the case to close around the device. I cannot use the screen protector!",[],B00NJ6OD5A,B00NJ6OD5A,AHRBBJDIFCEGNOI2IHL2PDB2SRAQ,1421953384000,0,True
14431752,5.0,Five Stars,protects great comfortable in hand,[],B01FG1QC8G,B01FG1QC8G,AFDRBR3W6RR2PWFCYM37OR5C5DBQ,1510070621802,0,True
14446754,1.0,I was for Samsung Galaxy 6 but not plus even ...,I was for Samsung Galaxy 6 but not plus even tho I was supposed to get one for my plus model .,[],B017KMR1G6,B017KMR1G6,AFITWQFUYI6TZMOMCCCFKZQXBCYQ,1477415837000,0,True
14446758,1.0,I was for Samsung Galaxy 6 but not plus even ...,I was for Samsung Galaxy 6 but not plus even tho I was supposed to get one for my plus model .,[],B017KMR1G6,B017KMR1G6,AFITWQFUYI6TZMOMCCCFKZQXBCYQ,1477415837000,0,True
14453083,1.0,... excited to receive this item but I was quickly disappointed. It fit kinda bulky & I literally dropped ...,"I was so excited to receive this item but I was quickly disappointed. It fit kinda bulky & I literally dropped my phone on accident within 10 minutes of putting it on & it shattered completely. I had to take it off, worse buy ever.",[],B017KMR1G6,B017KMR1G6,AEXG4XGVBFFGA4AUIEB6F2M7MRMQ,1469111458000,0,True
14471771,5.0,Five Stars,Love it. Fits great,[],B01FG1QC8G,B01FG1QC8G,AERAPBZ2RLUVVH64MC4LDJ4KPSZQ,1478030752000,0,True
14536970,1.0,The Ironic Case,I put the case on my phone and that process actually put a small crack on my screen. Awesome..,[],B01FG1QC8G,B01FG1QC8G,AH3NMCBOFGNZR4Q5BHKPWVFQQRIA,1483135631000,0,False
14538845,5.0,Perfect!!!,Perfect case! It fit perfectly and I just loved it! Then I had to get a different phone so I gave it to my daughter. I was happy to find out that I could get the exact same case for my new LG!,[],B01FG1QF88,B01FG1QF88,AEZKMLMC3G3AR6C6R2I3YXUAWZBQ,1503910350897,0,True
14547359,5.0,A very good case at the very good price,"This is a good low cost case that is thoughtfully designed. I had been using the Case Mate clear case for several months, before I opted to go without a case for while, but a few nicks had me looking for another option. The Case Mate is too slippery, but this Cimo case is exactly what I needed. Had this case been available in November, I would have purchased it then. Easily fits the Ballistic Nylon version. A very good case at a very good price.",[],B00QPAQ09E,B00QPAQ09E,AFSG7O655632XDL6UOON3GNX2EAQ,1429242713000,0,True
14555340,5.0,Five Stars,Excellent,[],B017KMR1G6,B017KMR1G6,AFFQGLQG7Q2NBT2P5EYO6CIWGMTA,1454121187000,0,True
14587420,5.0,I got this protect and it was easy to set up,I got this protect and it was easy to set up. It connect to both my phone I haven't had problems with it since got,[],B019LF8MIQ,B019LF8MIQ,AHIIASWJLVJ4V5DBWE47LRMI4I2Q,1495253742000,0,True
14587717,5.0,Excellent,Love it. Perfect for watching movies,[],B00NJ6OD5A,B00NJ6OD5A,AEHODCMCZYWII4IXMCPVWLLCI6FQ,1454979967000,0,True
14601482,5.0,Five Stars,Surprisingly well worth it.,[],B00NH47Q08,B00NH47Q08,AFI3NHFP7AWH5FJ7R65TMHCG2SQQ,1436109112000,0,True
14619201,3.0,Three Stars,"Case itself is great, kick stand does not work and screen protector does not stay on screen.",[],B00NJ6OD5A,B00NJ6OD5A,AFXM3TY42XEKHGIIJ6P3E6FVUG4Q,1421721051000,0,True
14630534,1.0,Don't waste your money on this one,Wrong size! Description was misleading. Don't waste your money on this one!,[],B00NJ6OD5A,B00NJ6OD5A,AGC5SANNNKANY33NK57ITU5ITKIQ,1439562321000,0,True
14642242,5.0,Five Stars,My son loves it,[],B00O5IVPYI,B00O5IVPYI,AHLKNB6C2ZCJAJ4OPDDNX6OZ3ZPQ,1426707260000,0,True
14688752,4.0,"Front edge could be thicker, but otherwise it's fine.","The case was easy to put on, it stays on well, and the nubs make it easy to grip. I would have preferred the edge around the phone's display to be a little thicker so as to protect the phone better if it fell face-down, but c'est la vie. Kickstand seems sturdy, although I have not used it much. I prefer to hold the phone in my hand when typing or swiping.",[],B01FG1QC8G,B01FG1QC8G,AHLFYUIAJFBMLH3SIQLKEBIDX6TA,1476887281000,3,True
14697253,5.0,Not to bulky fits in phone pocket in purse and ...,"Not to bulky fits in phone pocket in purse and doesn't stick, but just enough so phone doesn't slip out of my hand. Just what I was looking for.",[],B00KP46VA4,B00KP46VA4,AEEFVPPGP4EXHKJ6IM2VAI2A5EJQ,1482462087000,0,True
14737663,2.0,Don't waste your money and watch your phone's internal temperature,Offers very little protection while causing phone to run 10 Celsius or more hotter than normal damaging the battery in some cases.,[],B00KP46VA4,B00KP46VA4,AFGH2YMMYS5JVTXEENMF2W5BJODA,1524697871337,0,True
14740746,2.0,Two Stars,Wrong case !!,[],B019LF8MIQ,B019LF8MIQ,AF6YFO3LQYYQ7GK4ZFEEEXSWMMRA,1519335453947,0,True
14759159,5.0,Five Stars,Great case.,[],B00QPAQ09E,B00QPAQ09E,AHE55SC7ZNDHLMSP2RLA2FFGXSNA,1460168386000,0,True
14790515,5.0,Love this case,"Love this case. It's slim, but really seems to protect my phone from drops. I had bought one for myself, and then purchased another for my boyfriends phone.",[],B00KP46VA4,B00KP46VA4,AGXPS54XEJZ7OSPDNA55E4RJQYOQ,1492432798000,0,False
14791771,5.0,Five Stars,Perfect fit!!,[],B00QPAQ09E,B00QPAQ09E,AFVVKJP2XFXS3JHRPWNWXJL2G2PQ,1421277590000,1,True
14796127,1.0,One Star,It is too big for the phone,[],B00QPAQ09E,B00QPAQ09E,AF6RM7YB45BCSXLNJBAKTFI7TTIQ,1424701012000,0,True
14803014,5.0,excellent grip. Exceptionally designed protection case for the Droid ...,"Perfit fit, excellent grip. Exceptionally designed protection case for the Droid Turbo.",[],B00QPAQ09E,B00QPAQ09E,AFQYI53XLWV6YVS7LUDWQL4Z3PSQ,1422209543000,0,True
14804879,5.0,Perfect for the BN turbo,"I didn't want something heavy or bulky. This is perfect. Seriously. Easy on and off. Doesn't block headphones at all. Every single thing lines up perfectly. Hard to find for this phone?! If you found this review helpful, please be sure to click yes!",[],B00QPAQ09E,B00QPAQ09E,AHQPCL7F4XXWY6QATD5WAZVGPOVQ,1444457145000,0,True
14807371,5.0,nice grip feel does not feel cheap,"Goes on quite firmly, nice grip feel does not feel cheap.All buttons and usb are still easy to operate. Bonus, it still fits in the dock of the Sony car stereo dock",[],B00KP46VA4,B00KP46VA4,AEXO4LZ67RWTSYGHWX63VPTWY52Q,1418831983000,1,True
14812060,5.0,Five Stars,Everything I was expecting it to be!,[],B00QPAQ09E,B00QPAQ09E,AFZJEXCLUS2EYFEBHLT5EOZA7VTQ,1428177343000,0,True
14832610,5.0,"Works great, fits well","Works great, fits well, no issues with buttons. Wish I could figure out where to put stylus that came with case.",[],B01FG1QC8G,B01FG1QC8G,AH7CJULIHXYX2E2L6B5AOO6HGRPQ,1468905863000,0,True
14834918,5.0,Absolute favorite case since I’ve had this phone,"Fit perfectly, about to buy a second one! I would highly recommend this product.",[],B01N0GXJRC,B01N0GXJRC,AGEZIHRTSVMGOBJ54GHQUANB7YMQ,1519548888282,0,True
14837164,5.0,Five Stars,Grate for kids,[],B00NJ6MNJS,B00NJ6MNJS,AHMCA2GKO6ZTR4LIMUTUMVQFZWAA,1437153493000,0,True
14854616,5.0,yet allows me to enjoy seeing its cool color,"It was exactly what I wanted; protection for my phone, yet allows me to enjoy seeing its cool color. Thanks Cimo",[],B00QPAQ09E,B00QPAQ09E,AFVCZSBZA736KS7UIW7NDB3G4KQA,1439301397000,0,True
14868924,3.0,Three Stars,Cute case. Doesn't last a year before it starts leaking.,[],B01KH6YG2O,B01KH6YG2O,AF2XZUBQ7ZTTK677D5WZYKO2KNRA,1519193964782,0,True
14880597,5.0,Five Stars,Love the ruggedness and how it grips. Awesome product for the money spent!,[],B01FG1QC8G,B01FG1QC8G,AHYSCQ5KXSSEF5UAYGKYUX644TSA,1480655271000,0,True
14883310,5.0,Five Stars,Love it,[],B01KH6YG2O,B01KH6YG2O,AEAXRZA2K252HILZRHIVFRYNWLQA,1484676787000,1,True
14888406,2.0,Alright,"The case is alright, I feels a little cheap. However, it does it's job",[],B00QPAQ09E,B00QPAQ09E,AG4XA5P2I3V2ZU7NQDPM2RLB4KZQ,1477841681000,0,True
14925489,4.0,Willing to recommend,This case is great product.,[],B01FG1QC8G,B01FG1QC8G,AH424HUEEOXD7DQYUTHIV6EN52CA,1473211882000,0,True
14956426,1.0,Not what I was expecting.,Purchased this case and got something totally different it has a circle for the apple icon on the back to show which I didn't want. Also didn't even fit on my iPhone. Not happy with my purchase.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81827QM-yzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81827QM-yzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81827QM-yzL.jpg', 'attachment_type': 'IMAGE'}]",B016ZZCCZE,B016ZZCCZE,AFQQ55V2RRSJBHMF2KHELADQJ4CA,1463440650000,1,True
14957780,5.0,Five Stars,Very pretty.,[],B00NJ6MNJS,B00NJ6MNJS,AGMSTKRE3GN7XXD2PIGUTSUGPVRQ,1435685458000,0,True
15001309,5.0,Five Stars,Very durable,[],B00NJ6OD5A,B00NJ6OD5A,AHTVTSWQZ2ZDPGRH3DMF4ZNRB4MA,1423678194000,0,True
15071799,5.0,Great case see,This is a great case. The fit is great and the stand is also. I've accidentally dropped my phone a couple times and with pleasure it was not broken👍,[],B01FG1QC8G,B01FG1QC8G,AF5LJBA6RL6GZZGTNFQVX2JBHY2Q,1470524096000,0,False
15091496,5.0,Five Stars,Happy with it,[],B01FG1QC8G,B01FG1QC8G,AENKLL4RZVVOLZ6CL3EC7EZB4ESA,1479943427000,0,True
15092428,5.0,Phone protector,I had a similar case for my other phone. I dropped my phone many times over the five years I had it and I never had any damage to the phone. I think this case will work just as well.,[],B00QPAQ09E,B00QPAQ09E,AEUYHJHEBRI5DHPOLQJDSRW6IWLQ,1534813166076,0,True
15122409,3.0,Case seems nice but can't use 1 since it's broken,Bought 2 of these. 1 came broken and had the slowest shipping ever. Case seems nice but can't use 1 since it's broken.,[],B00NJ6OD5A,B00NJ6OD5A,AECEWGBVNNSWYTLZBPSJFXRMNRGA,1418863641000,0,True
15125377,3.0,Not much protection,Case is ok. Wish it protected the front screen better. Not exactly what I was expecting but will work until I can replace it with a better on. I was expecting a hard case and its silicone material.,[],B00QPAQ09E,B00QPAQ09E,AHUZOSYWQYKDE3BK34FXFB5OUQFA,1430405853000,0,True
15179644,4.0,good for price,"Fit nice and tight, not over bulky, nice grip and most importantly, the buttons are easy to find and press through case.",[],B01FG1QC8G,B01FG1QC8G,AHEXEYVT7HLIJT7CHPDKVCZ6RKBA,1473191377000,1,True
15197599,5.0,Perfect fit. Exceeded expectations,Perfect fit. Exceeded expectations.,[],B00QPAQ09E,B00QPAQ09E,AGIPAQPO7FWXVCV7DNN5YPFRTQJA,1516020986221,0,True
15200969,5.0,Five Stars,Perfect gift,[],B00O5IVPYI,B00O5IVPYI,AGEWPBYXOTLE4Q2PK324E7SGGNYQ,1420720569000,0,True
15235462,5.0,Great Case,"This is a quality case at the right price! The clear portions of the case slightly yellowed in four months which is only visible if you remove it from your phone, but this could be due to the fact that it's in my pocket or a bag most of the time. It definitely helps with the grip on the device yet is smooth enough that it does not get caught up in your pocket or attract particles to stick to it.",[],B00QPAQ09E,B00QPAQ09E,AEJZ6E66EHAST2NDF6U2CHU5544A,1442498768000,0,True
15245411,5.0,Five Stars,Beautiful and perfect!,[],B01FG1QC8G,B01FG1QC8G,AEH7SGRL2IRXEZWZ54WZZUTWQY7Q,1495624586000,0,True
15271607,5.0,Five Stars,"good, affordable product. It's already taken a beating and it's still going strong.",[],B00NJ6MNJS,B00NJ6MNJS,AHXJIA5SEVTYYDUWS23EWRFEZY6Q,1453486087000,0,True
15320746,5.0,Perfect,"Very cute, my daughter loves it",[],B00NJ6OD5A,B00NJ6OD5A,AH7VUAQIW2NLTKPHCNGQK24MRLOQ,1424818943000,0,True
15343573,5.0,Nice Grip,It's really clear and let's the color of your phone shine through. Also wraps around the corners of the phone nicely. Exactly what I was looking for.,[],B00QPAQ09E,B00QPAQ09E,AEJR3Y47AIX3ICFX5WLXM6B6BXXA,1490394901000,0,True
15367285,5.0,Five Stars,Great case! Fits perfectly and as described. Seems protective enough for my purposes. Would buy again.,[],B00QPAQ09E,B00QPAQ09E,AGAGLD55226FBEW2BFEXBFA5WDKQ,1430434511000,0,True
15371047,1.0,One Star,Too small.,[],B00NJ6OD5A,B00NJ6OD5A,AEZIZJ4ODSGRPI7EPWT2CULUXB7A,1484608216000,0,True
15387584,5.0,Five Stars,Great case,[],B01KH6YG2O,B01KH6YG2O,AGBLKNTINZWN445KL7JPF3MPQBKQ,1475979666000,2,True
15391114,4.0,Great buy,Great protection at affordable cost,[],B01FG1QC8G,B01FG1QC8G,AHDCTWX5Z3GZVRE5O4P2PMWFPELQ,1509763687462,0,True
15413294,5.0,Simple and easy.,"Perfect case for what I wanted. Nothing bulky, but enough protection for small drops etc. Keeps phone from sliding around. Motorola Droid Turbo Ballistic Nylon.",[],B00QPAQ09E,B00QPAQ09E,AFAMHKMQJTJIRP6MVS6M5GEXFYVQ,1468544000000,0,True
15449409,4.0,Nice Case,"Nice case, good quality, fits well. Sometimes the black backing part that comes off is a little difficult to put back on correctly, which is a small issue. Other than that, it is good.",[],B01FG1QDQM,B01FG1QDQM,AG5ZEQ72KPF7AKPZHOE35OK7GDUA,1482801738000,0,True
15455126,5.0,Five Stars,"It was easy to fit, and very clear",[],B017KMR1G6,B017KMR1G6,AEI3FX4AYYI5GZXL224TUMAJVARQ,1466504467000,0,True
